sale_date,product_name,category_name,zone_name,salesman_name,warehouse_name,real_sales,predicted_sales,difference,percentage_error
2027-01-11,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,2.13,42.74,40.61,1906.57%
2027-01-11,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,35.42,46.11,10.69,30.17%
2027-01-11,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,14.3,37.38,23.08,161.39%
2027-01-12,Producto Limpieza 2,Limpieza,Quito,Vendedor 8,Bodega Sur,21.09,43.71,22.62,107.26%
2027-01-12,Producto Alimentos 6,Alimentos,Manta,Vendedor 6,Bodega Principal,62.98,77.94,14.96,23.75%
2027-01-12,Producto Cuidado Personal 6,Cuidado Personal,Cuenca,Vendedor 2,Bodega Principal,237.49,58.74,178.75,75.26%
2027-01-12,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,0.9,40.9,40,4444.5%
2027-01-13,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 3,Bodega Norte,152.8,89.47,63.33,41.45%
2027-01-13,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 2,Bodega Principal,34.08,46.74,12.66,37.14%
2027-01-13,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 1,Bodega Principal,8,40.9,32.9,411.26%
2027-01-13,Producto Bebidas 3,Bebidas,Manta,Vendedor 2,Bodega Principal,11,32.44,21.44,194.93%
2027-01-13,Producto Electrodomésticos 1,Electrodomésticos,Cuenca,Vendedor 2,Bodega Principal,1288.98,62.05,1226.93,95.19%
2027-01-13,Producto Bebidas 1,Bebidas,Quito,Vendedor 7,Bodega Norte,27.26,46.11,18.85,69.14%
2027-01-13,Producto Bebidas 1,Bebidas,Quito,Vendedor 4,Bodega Sur,12.14,42.74,30.6,252.06%
2027-01-13,Producto Bebidas 5,Bebidas,Quito,Vendedor 5,Bodega Norte,33.84,39.68,5.84,17.27%
2027-01-14,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 2,Bodega Principal,12.87,53.39,40.52,314.82%
2027-01-14,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 7,Bodega Sur,133.7,75.2,58.5,43.76%
2027-01-14,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,6.39,42.74,36.35,568.86%
2027-01-14,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 8,Bodega Norte,144.64,86.16,58.48,40.43%
2027-01-14,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,23.95,43.71,19.76,82.51%
2027-01-14,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,9.05,42.74,33.69,372.26%
2027-01-15,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 7,Bodega Principal,76.64,73.61,3.03,3.96%
2027-01-15,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,68.54,92.77,24.23,35.35%
2027-01-15,Producto Alimentos 2,Alimentos,Quito,Vendedor 8,Bodega Principal,33.56,42.74,9.18,27.35%
2027-01-15,Producto Alimentos 3,Alimentos,Quito,Vendedor 6,Bodega Norte,147,104.33,42.67,29.03%
2027-01-15,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,26.32,36.32,10,37.99%
2027-01-15,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,18.14,43.71,25.57,140.97%
2027-01-15,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 6,Bodega Norte,28,47.78,19.78,70.64%
2027-01-15,Producto Alimentos 6,Alimentos,Quito,Vendedor 7,Bodega Principal,97.24,104.33,7.09,7.29%
2027-01-15,Producto Alimentos 3,Alimentos,Quito,Vendedor 2,Bodega Sur,6.3,43.71,37.41,593.84%
2027-01-15,Producto Cuidado Personal 3,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,113.15,54.68,58.47,51.68%
2027-01-16,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Sur,83.82,43.66,40.16,47.91%
2027-01-16,Producto Bebidas 4,Bebidas,Manta,Vendedor 3,Bodega Sur,49.08,46.11,2.97,6.06%
2027-01-16,Producto Cuidado Personal 5,Cuidado Personal,Manta,Vendedor 7,Bodega Principal,82.3,72.87,9.43,11.45%
2027-01-16,Producto Bebidas 5,Bebidas,Ambato,Vendedor 1,Bodega Principal,39.48,39.68,0.2,0.52%
2027-01-16,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,95.56,104.33,8.77,9.18%
2027-01-16,Producto Limpieza 4,Limpieza,Quito,Vendedor 4,Bodega Principal,99.27,92.77,6.5,6.55%
2027-01-16,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 4,Bodega Norte,30.66,47.78,17.12,55.83%
2027-01-16,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,43.76,50.38,6.62,15.13%
2027-01-16,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 6,Bodega Norte,234.97,117.16,117.81,50.14%
2027-01-17,Producto Cuidado Personal 6,Cuidado Personal,Cuenca,Vendedor 4,Bodega Principal,245.87,70.31,175.56,71.4%
2027-01-17,Producto Alimentos 5,Alimentos,Quito,Vendedor 7,Bodega Principal,28.5,43.71,15.21,53.37%
2027-01-17,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,53.73,43.71,10.02,18.65%
2027-01-17,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 1,Bodega Sur,4,40.9,36.9,922.51%
2027-01-17,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 5,Bodega Sur,169.18,72.87,96.31,56.93%
2027-01-17,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 1,Bodega Sur,28.97,46.74,17.77,61.33%
2027-01-17,Producto Alimentos 3,Alimentos,Ambato,Vendedor 3,Bodega Principal,63,50.38,12.62,20.03%
2027-01-17,Producto Alimentos 4,Alimentos,Ambato,Vendedor 6,Bodega Norte,35.28,43.71,8.43,23.9%
2027-01-17,Producto Electrodomésticos 3,Electrodomésticos,Manta,Vendedor 5,Bodega Sur,115.06,43.71,71.35,62.01%
2027-01-17,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 6,Bodega Norte,16.36,42.74,26.38,161.25%
2027-01-18,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,10.4,40.9,30.5,293.27%
2027-01-18,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 7,Bodega Norte,92.69,61.91,30.78,33.21%
2027-01-18,Producto Alimentos 1,Alimentos,Quito,Vendedor 3,Bodega Norte,120.19,92.77,27.42,22.81%
2027-01-18,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,28.76,42.74,13.98,48.61%
2027-01-18,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 5,Bodega Sur,140.47,72.87,67.6,48.12%
2027-01-18,Producto Alimentos 5,Alimentos,Quito,Vendedor 2,Bodega Principal,38.8,50.38,11.58,29.85%
2027-01-18,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,35.53,42.74,7.21,20.29%
2027-01-18,Producto Limpieza 1,Limpieza,Cuenca,Vendedor 4,Bodega Norte,159.66,62.05,97.61,61.14%
2027-01-19,Producto Cuidado Personal 4,Cuidado Personal,Manta,Vendedor 7,Bodega Principal,32.56,43.66,11.1,34.09%
2027-01-19,Producto Alimentos 3,Alimentos,Ambato,Vendedor 3,Bodega Sur,22.4,43.71,21.31,95.14%
2027-01-19,Producto Alimentos 3,Alimentos,Quito,Vendedor 8,Bodega Sur,78.4,63.67,14.73,18.79%
2027-01-19,Producto Limpieza 5,Limpieza,Quito,Vendedor 2,Bodega Principal,39.6,43.71,4.11,10.38%
2027-01-19,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 2,Bodega Principal,10,32.44,22.44,224.43%
2027-01-19,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,25.56,42.74,17.18,67.21%
2027-01-20,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 1,Bodega Norte,66.5,47.78,18.72,28.15%
2027-01-20,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Principal,173.67,105.6,68.07,39.2%
2027-01-20,Producto Limpieza 2,Limpieza,Quito,Vendedor 6,Bodega Sur,66.05,63.67,2.38,3.6%
2027-01-20,Producto Alimentos 4,Alimentos,Ambato,Vendedor 2,Bodega Sur,95.76,92.77,2.99,3.12%
2027-01-20,Producto Limpieza 5,Limpieza,Quito,Vendedor 8,Bodega Principal,104.2,104.33,0.13,0.13%
2027-01-20,Producto Bebidas 4,Bebidas,Quito,Vendedor 5,Bodega Norte,42.07,46.11,4.04,9.59%
2027-01-21,Producto Limpieza 4,Limpieza,Quito,Vendedor 3,Bodega Norte,96.18,63.67,32.51,33.8%
2027-01-21,Producto Alimentos 3,Alimentos,Quito,Vendedor 5,Bodega Principal,106.4,92.77,13.63,12.81%
2027-01-21,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,28.2,42.74,14.54,51.56%
2027-01-21,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 5,Bodega Principal,27.12,43.66,16.54,60.99%
2027-01-21,Producto Bebidas 4,Bebidas,Manta,Vendedor 7,Bodega Norte,16.73,42.74,26.01,155.47%
2027-01-21,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 8,Bodega Sur,63.87,92.77,28.9,45.25%
2027-01-21,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 7,Bodega Sur,1335.93,61.91,1274.02,95.37%
2027-01-21,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 7,Bodega Sur,7.64,43.71,36.07,472.14%
2027-01-21,Producto Bebidas 3,Bebidas,Manta,Vendedor 3,Bodega Norte,16,32.44,16.44,102.77%
2027-01-21,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,113.12,77.94,35.18,31.1%
2027-01-22,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 7,Bodega Norte,14.91,43.37,28.46,190.89%
2027-01-22,Producto Electrodomésticos 1,Electrodomésticos,Manta,Vendedor 3,Bodega Norte,1542,108.9,1433.1,92.94%
2027-01-22,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,39.95,53.65,13.7,34.29%
2027-01-22,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 5,Bodega Norte,18.8,36.32,17.52,93.18%
2027-01-22,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,10.08,43.71,33.63,333.65%
2027-01-22,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 3,Bodega Norte,75.48,92.77,17.29,22.91%
2027-01-22,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,55.13,52.52,2.61,4.73%
2027-01-23,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,73.53,63.67,9.86,13.41%
2027-01-23,Producto Limpieza 5,Limpieza,Manta,Vendedor 1,Bodega Sur,72.94,63.67,9.27,12.71%
2027-01-23,Producto Alimentos 4,Alimentos,Manta,Vendedor 1,Bodega Sur,30.24,43.71,13.47,44.55%
2027-01-23,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 1,Bodega Principal,50.02,63.67,13.65,27.29%
2027-01-23,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 1,Bodega Sur,31,43.37,12.37,39.91%
2027-01-23,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,48.62,50.38,1.76,3.62%
2027-01-24,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,69.99,50.38,19.61,28.02%
2027-01-24,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Norte,82.72,63.67,19.05,23.03%
2027-01-24,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 6,Bodega Norte,48.53,43.66,4.87,10.04%
2027-01-24,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,15.3,40.9,25.6,167.32%
2027-01-24,Producto Alimentos 4,Alimentos,Quito,Vendedor 3,Bodega Principal,96.77,104.33,7.56,7.81%
2027-01-24,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,58.66,62.99,4.33,7.38%
2027-01-24,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 3,Bodega Sur,61.33,63.67,2.34,3.82%
2027-01-25,Producto Limpieza 2,Limpieza,Manta,Vendedor 2,Bodega Sur,55.5,50.38,5.12,9.22%
2027-01-25,Producto Alimentos 5,Alimentos,Quito,Vendedor 7,Bodega Sur,62.27,63.67,1.4,2.25%
2027-01-25,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 8,Bodega Principal,24.35,43.71,19.36,79.51%
2027-01-25,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Sur,77.29,72.87,4.42,5.71%
2027-01-25,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,53.04,63.67,10.63,20.04%
2027-01-25,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 8,Bodega Sur,30.9,39.68,8.78,28.43%
2027-01-25,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,81.65,92.77,11.12,13.62%
2027-01-26,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 1,Bodega Sur,127.02,75.2,51.82,40.8%
2027-01-26,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,120.19,92.77,27.42,22.81%
2027-01-26,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,11.93,43.71,31.78,266.4%
2027-01-26,Producto Alimentos 5,Alimentos,Ambato,Vendedor 7,Bodega Principal,33.53,43.71,10.18,30.37%
2027-01-26,Producto Alimentos 6,Alimentos,Manta,Vendedor 7,Bodega Principal,26.52,43.71,17.19,64.83%
2027-01-26,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,36.06,43.71,7.65,21.22%
2027-01-26,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,16.36,42.74,26.38,161.25%
2027-01-27,Producto Alimentos 4,Alimentos,Ambato,Vendedor 6,Bodega Sur,28.22,43.71,15.49,54.9%
2027-01-27,Producto Alimentos 3,Alimentos,Quito,Vendedor 3,Bodega Sur,28,43.71,15.71,56.11%
2027-01-27,Producto Alimentos 2,Alimentos,Manta,Vendedor 2,Bodega Norte,38.07,46.11,8.04,21.11%
2027-01-27,Producto Alimentos 2,Alimentos,Quito,Vendedor 8,Bodega Principal,28.2,42.74,14.54,51.56%
2027-01-27,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,11,32.44,21.44,194.93%
2027-01-27,Producto Bebidas 6,Bebidas,Quito,Vendedor 8,Bodega Sur,11.44,53.39,41.95,366.68%
2027-01-27,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,70.72,104.33,33.61,47.53%
2027-01-27,Producto Bebidas 4,Bebidas,Quito,Vendedor 4,Bodega Principal,25.71,42.74,17.03,66.24%
2027-01-27,Producto Bebidas 1,Bebidas,Manta,Vendedor 5,Bodega Norte,6.39,42.74,36.35,568.86%
2027-01-28,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,4.42,43.71,39.29,888.96%
2027-01-28,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 8,Bodega Sur,72.94,63.67,9.27,12.71%
2027-01-28,Producto Bebidas 5,Bebidas,Ambato,Vendedor 3,Bodega Principal,3.76,36.32,32.56,865.91%
2027-01-28,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Principal,3.83,42.74,38.91,1015.92%
2027-01-28,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,15.91,43.71,27.8,174.74%
2027-01-28,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 6,Bodega Norte,33.84,39.68,5.84,17.27%
2027-01-29,Producto Limpieza 3,Limpieza,Quito,Vendedor 8,Bodega Principal,216.4,120.46,95.94,44.33%
2027-01-29,Producto Bebidas 1,Bebidas,Quito,Vendedor 3,Bodega Principal,38.34,46.11,7.77,20.26%
2027-01-29,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 1,Bodega Sur,133,73.61,59.39,44.66%
2027-01-29,Producto Bebidas 4,Bebidas,Ambato,Vendedor 7,Bodega Sur,16.36,42.74,26.38,161.25%
2027-01-29,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,73.06,61.91,11.15,15.27%
2027-01-29,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,14.91,42.74,27.83,186.65%
2027-01-29,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,10.15,42.74,32.59,321.08%
2027-01-30,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 4,Bodega Sur,20,32.44,12.44,62.21%
2027-01-30,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,64.86,52.52,12.34,19.02%
2027-01-30,Producto Alimentos 2,Alimentos,Quito,Vendedor 4,Bodega Principal,67.68,52.52,15.16,22.4%
2027-01-30,Producto Cuidado Personal 5,Cuidado Personal,Cuenca,Vendedor 7,Bodega Norte,192.02,70.31,121.71,63.39%
2027-01-30,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Sur,56.56,50.38,6.18,10.93%
2027-01-30,Producto Alimentos 2,Alimentos,Manta,Vendedor 3,Bodega Sur,27.92,42.74,14.82,53.08%
2027-01-30,Producto Alimentos 5,Alimentos,Quito,Vendedor 1,Bodega Sur,4.79,43.71,38.92,812.57%
2027-01-31,Producto Limpieza 2,Limpieza,Quito,Vendedor 6,Bodega Sur,115.44,117.3,1.86,1.61%
2027-01-31,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,8,32.44,24.44,305.53%
2027-01-31,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 3,Bodega Sur,2.09,43.37,41.28,1975.21%
2027-01-31,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 3,Bodega Sur,4.55,47.78,43.23,950.08%
2027-01-31,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,31.02,42.74,11.72,37.78%
2027-01-31,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 2,Bodega Norte,4.67,42.74,38.07,815.2%
2027-01-31,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,29.75,43.71,13.96,46.93%
2027-01-31,Producto Alimentos 2,Alimentos,Quito,Vendedor 6,Bodega Sur,22.84,42.74,19.9,87.13%
2027-01-31,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,13.43,43.71,30.28,225.48%
2027-02-01,Producto Alimentos 5,Alimentos,Quito,Vendedor 1,Bodega Sur,71.85,77.94,6.09,8.47%
2027-02-01,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,56.35,77.94,21.59,38.31%
2027-02-01,Producto Limpieza 1,Limpieza,Quito,Vendedor 1,Bodega Sur,115.31,75.2,40.11,34.79%
2027-02-01,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,12.02,43.71,31.69,263.66%
2027-02-01,Producto Limpieza 5,Limpieza,Manta,Vendedor 5,Bodega Sur,62.52,63.67,1.15,1.84%
2027-02-01,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,28.74,43.71,14.97,52.09%
2027-02-01,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 2,Bodega Norte,28.2,39.68,11.48,40.73%
2027-02-01,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,14.76,42.74,27.98,189.57%
2027-02-01,Producto Alimentos 1,Alimentos,Manta,Vendedor 5,Bodega Principal,120.19,92.77,27.42,22.81%
2027-02-01,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 8,Bodega Sur,10.42,43.71,33.29,319.5%
2027-02-02,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,12.3,42.74,30.44,247.48%
2027-02-02,Producto Alimentos 5,Alimentos,Quito,Vendedor 1,Bodega Norte,15.33,43.71,28.38,185.14%
2027-02-02,Producto Alimentos 2,Alimentos,Manta,Vendedor 1,Bodega Norte,42.3,46.11,3.81,9%
2027-02-02,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,36.29,43.71,7.42,20.45%
2027-02-02,Producto Alimentos 1,Alimentos,Quito,Vendedor 3,Bodega Principal,70.7,50.38,20.32,28.74%
2027-02-03,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 3,Bodega Sur,7,32.44,25.44,363.47%
2027-02-03,Producto Alimentos 6,Alimentos,Quito,Vendedor 1,Bodega Norte,3.54,43.71,40.17,1134.8%
2027-02-03,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,33.52,43.71,10.19,30.41%
2027-02-03,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 3,Bodega Sur,89.29,61.91,27.38,30.67%
2027-02-03,Producto Bebidas 4,Bebidas,Manta,Vendedor 7,Bodega Principal,17.22,42.74,25.52,148.2%
2027-02-03,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,113.4,92.77,20.63,18.19%
2027-02-03,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 2,Bodega Norte,63.65,62.05,1.6,2.52%
2027-02-03,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Norte,53.73,43.71,10.02,18.65%
2027-02-03,Producto Bebidas 3,Bebidas,Ambato,Vendedor 7,Bodega Principal,9,32.44,23.44,260.47%
2027-02-04,Producto Alimentos 2,Alimentos,Ambato,Vendedor 6,Bodega Principal,50.76,46.11,4.65,9.17%
2027-02-04,Producto Alimentos 5,Alimentos,Quito,Vendedor 3,Bodega Norte,38.8,50.38,11.58,29.85%
2027-02-04,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,17.55,53.39,35.84,204.2%
2027-02-04,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 1,Bodega Norte,282.88,70.31,212.57,75.15%
2027-02-04,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,22.1,43.71,21.61,97.79%
2027-02-04,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,31.96,39.68,7.72,24.17%
2027-02-04,Producto Bebidas 1,Bebidas,Quito,Vendedor 6,Bodega Norte,2.13,42.74,40.61,1906.57%
2027-02-04,Producto Bebidas 4,Bebidas,Manta,Vendedor 1,Bodega Principal,29.27,42.74,13.47,46.02%
2027-02-04,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 5,Bodega Principal,5.55,43.71,38.16,687.6%
2027-02-05,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 1,Bodega Norte,7.23,43.66,36.43,503.87%
2027-02-05,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 7,Bodega Norte,126.6,117.3,9.3,7.35%
2027-02-05,Producto Limpieza 6,Limpieza,Quito,Vendedor 6,Bodega Principal,16.23,43.71,27.48,169.33%
2027-02-05,Producto Alimentos 5,Alimentos,Manta,Vendedor 1,Bodega Norte,8.62,43.71,35.09,407.1%
2027-02-05,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 2,Bodega Principal,43.11,47.78,4.67,10.83%
2027-02-05,Producto Bebidas 5,Bebidas,Quito,Vendedor 2,Bodega Sur,23.22,43.87,20.65,88.92%
2027-02-06,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,66.5,50.38,16.12,24.24%
2027-02-06,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Principal,7.24,42.74,35.5,490.33%
2027-02-06,Producto Bebidas 2,Bebidas,Quito,Vendedor 3,Bodega Norte,12.36,36.32,23.96,193.84%
2027-02-07,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 3,Bodega Norte,35.8,47.78,11.98,33.46%
2027-02-07,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Principal,60.45,50.38,10.07,16.66%
2027-02-07,Producto Bebidas 5,Bebidas,Quito,Vendedor 6,Bodega Sur,15.23,43.87,28.64,188.03%
2027-02-07,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Principal,23.97,42.74,18.77,78.31%
2027-02-07,Producto Limpieza 1,Limpieza,Quito,Vendedor 3,Bodega Principal,71.85,61.91,9.94,13.84%
2027-02-07,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 4,Bodega Sur,148.47,73.61,74.86,50.42%
2027-02-07,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,16.36,42.74,26.38,161.25%
2027-02-07,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,119.75,104.33,15.42,12.88%
2027-02-07,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,38.9,50.38,11.48,29.51%
2027-02-07,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,3.41,42.74,39.33,1153.37%
2027-02-07,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 6,Bodega Principal,81.4,62.05,19.35,23.78%
2027-02-08,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,1.6,43.87,42.27,2641.71%
2027-02-08,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 2,Bodega Principal,72.15,63.67,8.48,11.75%
2027-02-08,Producto Alimentos 1,Alimentos,Quito,Vendedor 6,Bodega Principal,22.62,43.71,21.09,93.24%
2027-02-08,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 8,Bodega Sur,1.3,37.38,36.08,2775.34%
2027-02-08,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 1,Bodega Norte,61.12,43.71,17.41,28.48%
2027-02-08,Producto Bebidas 5,Bebidas,Quito,Vendedor 5,Bodega Sur,15.04,36.32,21.28,141.48%
2027-02-08,Producto Bebidas 2,Bebidas,Manta,Vendedor 3,Bodega Norte,8.76,43.87,35.11,400.77%
2027-02-08,Producto Alimentos 4,Alimentos,Manta,Vendedor 8,Bodega Principal,80.64,77.94,2.7,3.35%
2027-02-09,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,96.15,92.77,3.38,3.52%
2027-02-09,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,112,77.94,34.06,30.41%
2027-02-09,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 8,Bodega Principal,101.17,61.91,39.26,38.81%
2027-02-09,Producto Bebidas 3,Bebidas,Ambato,Vendedor 7,Bodega Principal,6.8,40.9,34.1,501.48%
2027-02-09,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 1,Bodega Sur,18.1,43.37,25.27,139.62%
2027-02-09,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 5,Bodega Principal,102.16,54.68,47.48,46.48%
2027-02-09,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,22.54,43.71,21.17,93.93%
2027-02-09,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 3,Bodega Sur,48.82,43.66,5.16,10.57%
