sale_date,product_name,category_name,zone_name,salesman_name,warehouse_name,real_sales,predicted_sales,difference,percentage_error
2027-08-03,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 5,Bodega Principal,29.4,37.64,8.24,28.04%
2027-08-03,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,74.8,49.27,25.53,34.13%
2027-08-03,Producto Bebidas 6,Bebidas,Quito,Vendedor 4,Bodega Sur,21.88,32.03,10.15,46.4%
2027-08-03,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 7,Bodega Principal,123.5,111.03,12.47,10.1%
2027-08-03,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,27.2,27.28,0.08,0.28%
2027-08-03,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Principal,27.16,40.05,12.89,47.45%
2027-08-03,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 3,Bodega Sur,11.02,22.82,11.8,107.07%
2027-08-04,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 6,Bodega Principal,13.6,13.36,0.24,1.79%
2027-08-04,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 3,Bodega Sur,42.32,35.64,6.68,15.79%
2027-08-04,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Norte,29.4,26.15,3.25,11.06%
2027-08-04,Producto Electrodomésticos 6,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Sur,836.99,744.43,92.56,11.06%
2027-08-04,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,27.6,18.82,8.78,31.81%
2027-08-04,Producto Alimentos 4,Alimentos,Quito,Vendedor 7,Bodega Sur,39.9,35.55,4.35,10.89%
2027-08-04,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Sur,9.29,4.5,4.79,51.55%
2027-08-04,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 5,Bodega Sur,40.8,43.1,2.3,5.63%
2027-08-04,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,157.92,149.89,8.03,5.08%
2027-08-04,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,21.68,27.01,5.33,24.58%
2027-08-05,Producto Alimentos 2,Alimentos,Quito,Vendedor 4,Bodega Sur,27.2,8.79,18.41,67.68%
2027-08-05,Producto Limpieza 4,Limpieza,Quito,Vendedor 6,Bodega Principal,62.16,8.7,53.46,86.01%
2027-08-05,Producto Electrodomésticos 5,Electrodomésticos,Manta,Vendedor 6,Bodega Sur,1740.56,1405.83,334.73,19.23%
2027-08-05,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 8,Bodega Sur,47.11,55.52,8.41,17.85%
2027-08-05,Producto Alimentos 2,Alimentos,Quito,Vendedor 1,Bodega Sur,68,63.55,4.45,6.54%
2027-08-05,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 7,Bodega Norte,4.2,-3.74,7.94,189.03%
2027-08-06,Producto Alimentos 5,Alimentos,Manta,Vendedor 2,Bodega Principal,92.3,108.57,16.27,17.63%
2027-08-06,Producto Cuidado Personal 4,Cuidado Personal,Cuenca,Vendedor 2,Bodega Norte,24.44,48.49,24.05,98.41%
2027-08-06,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,8.34,7.08,1.26,15.1%
2027-08-06,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,13.6,24.56,10.96,80.57%
2027-08-06,Producto Bebidas 1,Bebidas,Quito,Vendedor 6,Bodega Sur,15.29,14.28,1.01,6.58%
2027-08-06,Producto Bebidas 3,Bebidas,Quito,Vendedor 2,Bodega Sur,13.65,6.92,6.73,49.31%
2027-08-07,Producto Limpieza 6,Limpieza,Quito,Vendedor 7,Bodega Sur,19.9,24.17,4.27,21.45%
2027-08-07,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 7,Bodega Norte,169.74,187.76,18.02,10.62%
2027-08-07,Producto Alimentos 3,Alimentos,Quito,Vendedor 4,Bodega Norte,44.46,46.15,1.69,3.81%
2027-08-07,Producto Limpieza 4,Limpieza,Quito,Vendedor 2,Bodega Sur,134.68,135.41,0.73,0.54%
2027-08-07,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,18.9,9.71,9.19,48.64%
2027-08-07,Producto Alimentos 6,Alimentos,Quito,Vendedor 2,Bodega Norte,6.1,17.76,11.66,191.18%
2027-08-07,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Norte,29.16,32.47,3.31,11.35%
2027-08-08,Producto Limpieza 5,Limpieza,Quito,Vendedor 8,Bodega Norte,154.05,171.85,17.8,11.56%
2027-08-08,Producto Alimentos 2,Alimentos,Quito,Vendedor 4,Bodega Sur,67.83,60.13,7.7,11.36%
2027-08-09,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,6.32,6.86,0.54,8.56%
2027-08-09,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,138.32,124.2,14.12,10.21%
2027-08-09,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 8,Bodega Principal,51.12,63.77,12.65,24.76%
2027-08-09,Producto Limpieza 1,Limpieza,Quito,Vendedor 1,Bodega Principal,155.61,183.59,27.98,17.98%
2027-08-09,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Sur,162.96,141.66,21.3,13.07%
2027-08-10,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Principal,1314.56,1380.96,66.4,5.05%
2027-08-10,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Sur,22.91,26.04,3.13,13.66%
2027-08-10,Producto Bebidas 4,Bebidas,Quito,Vendedor 8,Bodega Norte,3.52,0.8,2.72,77.24%
2027-08-10,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,128.1,138.66,10.56,8.24%
2027-08-10,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,17.85,24.36,6.51,36.5%
2027-08-11,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 1,Bodega Sur,10.56,0.89,9.67,91.58%
2027-08-11,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,12.6,8.35,4.25,33.76%
2027-08-11,Producto Limpieza 4,Limpieza,Quito,Vendedor 2,Bodega Norte,105.67,121.63,15.96,15.11%
2027-08-11,Producto Alimentos 3,Alimentos,Ambato,Vendedor 4,Bodega Principal,24.7,3.47,21.23,85.96%
2027-08-12,Producto Cuidado Personal 3,Cuidado Personal,Ambato,Vendedor 5,Bodega Sur,191.07,150.75,40.32,21.1%
2027-08-12,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,12.87,-0.41,13.28,103.21%
2027-08-12,Producto Electrodomésticos 2,Electrodomésticos,Quito,Vendedor 5,Bodega Principal,871.23,1056.86,185.63,21.31%
2027-08-12,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 7,Bodega Principal,145.04,147.61,2.57,1.77%
2027-08-12,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,12.42,-4.96,17.38,139.91%
2027-08-12,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,50.39,45.35,5.04,10%
2027-08-12,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 4,Bodega Principal,97.6,117.79,20.19,20.69%
2027-08-13,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,3.06,1.21,1.85,60.62%
2027-08-13,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Sur,27.2,14.27,12.93,47.55%
2027-08-13,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,2.45,-3.69,6.14,250.62%
2027-08-13,Producto Limpieza 3,Limpieza,Manta,Vendedor 8,Bodega Sur,140.22,154.33,14.11,10.07%
2027-08-13,Producto Bebidas 1,Bebidas,Quito,Vendedor 4,Bodega Norte,13.34,13.08,0.26,1.95%
2027-08-13,Producto Alimentos 6,Alimentos,Quito,Vendedor 6,Bodega Principal,54.9,67.53,12.63,23%
2027-08-13,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 3,Bodega Sur,24.25,28.8,4.55,18.75%
2027-08-14,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 5,Bodega Principal,30.46,51.97,21.51,70.63%
2027-08-14,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,20.98,32.6,11.62,55.39%
2027-08-14,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,114.66,134.42,19.76,17.23%
2027-08-14,Producto Bebidas 5,Bebidas,Quito,Vendedor 2,Bodega Sur,24.5,22.48,2.02,8.24%
2027-08-14,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 3,Bodega Sur,172.6,168.74,3.86,2.24%
2027-08-14,Producto Cuidado Personal 2,Cuidado Personal,Cuenca,Vendedor 8,Bodega Sur,134.23,84.58,49.65,36.99%
2027-08-14,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,8.16,-7.14,15.3,187.51%
2027-08-14,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 7,Bodega Principal,50.4,53.03,2.63,5.23%
2027-08-15,Producto Bebidas 1,Bebidas,Quito,Vendedor 8,Bodega Sur,5,22.85,17.85,357.08%
2027-08-15,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,106.5,109.53,3.03,2.84%
2027-08-15,Producto Alimentos 1,Alimentos,Quito,Vendedor 6,Bodega Principal,6.19,-1.8,7.99,129.11%
2027-08-15,Producto Limpieza 3,Limpieza,Quito,Vendedor 7,Bodega Principal,133.21,160.58,27.37,20.55%
2027-08-15,Producto Bebidas 2,Bebidas,Quito,Vendedor 5,Bodega Principal,30.24,34.6,4.36,14.43%
2027-08-15,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 2,Bodega Principal,32.76,34.32,1.56,4.76%
2027-08-15,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Principal,409.44,182.27,227.17,55.48%
2027-08-15,Producto Bebidas 2,Bebidas,Quito,Vendedor 5,Bodega Sur,23.56,48.31,24.75,105.04%
2027-08-16,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Norte,26.08,34.46,8.38,32.13%
2027-08-16,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 6,Bodega Principal,103.21,118.84,15.63,15.15%
2027-08-16,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Norte,101.52,88.98,12.54,12.35%
2027-08-16,Producto Bebidas 1,Bebidas,Quito,Vendedor 1,Bodega Principal,25.02,18.63,6.39,25.54%
2027-08-16,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,57.46,65.16,7.7,13.4%
2027-08-16,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 6,Bodega Norte,44.06,66.04,21.98,49.88%
2027-08-16,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,10.97,28.02,17.05,155.43%
2027-08-16,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 8,Bodega Sur,71.67,89.49,17.82,24.86%
2027-08-17,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,30.97,19.31,11.66,37.67%
2027-08-17,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,31.65,19.6,12.05,38.08%
2027-08-17,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,3.4,-17.16,20.56,604.58%
2027-08-17,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 7,Bodega Norte,17.15,17.28,0.13,0.73%
2027-08-17,Producto Bebidas 6,Bebidas,Quito,Vendedor 1,Bodega Norte,2.22,5.41,3.19,143.81%
2027-08-17,Producto Electrodomésticos 5,Electrodomésticos,Guayaquil,Vendedor 3,Bodega Principal,867.87,977.17,109.3,12.59%
2027-08-17,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 8,Bodega Sur,12.6,29.61,17.01,135.03%
2027-08-18,Producto Limpieza 6,Limpieza,Manta,Vendedor 7,Bodega Sur,94.54,94.86,0.32,0.34%
2027-08-18,Producto Bebidas 6,Bebidas,Quito,Vendedor 3,Bodega Sur,5.85,23.62,17.77,303.72%
2027-08-18,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 6,Bodega Principal,22.56,10.59,11.97,53.05%
2027-08-18,Producto Alimentos 4,Alimentos,Manta,Vendedor 2,Bodega Sur,19.15,25.14,5.99,31.27%
2027-08-18,Producto Alimentos 3,Alimentos,Quito,Vendedor 6,Bodega Norte,37.79,49.69,11.9,31.5%
2027-08-18,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 7,Bodega Principal,64.6,63.27,1.33,2.06%
2027-08-18,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 7,Bodega Sur,17.26,24.56,7.3,42.31%
2027-08-18,Producto Alimentos 4,Alimentos,Quito,Vendedor 7,Bodega Norte,45.22,34.87,10.35,22.9%
2027-08-18,Producto Bebidas 1,Bebidas,Manta,Vendedor 7,Bodega Norte,11.88,16.85,4.97,41.82%
2027-08-18,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,115.9,131.93,16.03,13.83%
2027-08-18,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,17.78,26.36,8.58,48.24%
2027-08-19,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 1,Bodega Principal,54.34,40.85,13.49,24.82%
2027-08-19,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 4,Bodega Norte,5.56,10.79,5.23,93.99%
2027-08-19,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,103.7,113.05,9.35,9.02%
2027-08-19,Producto Alimentos 6,Alimentos,Quito,Vendedor 3,Bodega Norte,67.1,77.39,10.29,15.33%
2027-08-19,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Norte,324.14,285.51,38.63,11.92%
2027-08-20,Producto Bebidas 2,Bebidas,Manta,Vendedor 5,Bodega Norte,20.16,11.19,8.97,44.51%
2027-08-20,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 8,Bodega Sur,19.89,9.84,10.05,50.51%
2027-08-20,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 1,Bodega Principal,34.58,5.88,28.7,82.99%
2027-08-20,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 2,Bodega Norte,128.59,123.24,5.35,4.16%
2027-08-20,Producto Bebidas 3,Bebidas,Manta,Vendedor 5,Bodega Sur,11.55,0.08,11.47,99.31%
2027-08-20,Producto Bebidas 3,Bebidas,Quito,Vendedor 8,Bodega Norte,9.45,-17.03,26.48,280.16%
2027-08-21,Producto Alimentos 3,Alimentos,Quito,Vendedor 2,Bodega Norte,22.23,11.46,10.77,48.43%
2027-08-22,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 1,Bodega Norte,132.84,108.69,24.15,18.18%
2027-08-22,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 2,Bodega Sur,7.13,11.65,4.52,63.4%
2027-08-22,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 2,Bodega Principal,72.77,73.57,0.8,1.1%
2027-08-22,Producto Limpieza 6,Limpieza,Quito,Vendedor 4,Bodega Principal,5.6,11.75,6.15,109.85%
2027-08-22,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Sur,33.95,39.47,5.52,16.26%
2027-08-22,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 4,Bodega Principal,81.5,66.15,15.35,18.83%
2027-08-22,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,25.2,-2.88,28.08,111.42%
2027-08-23,Producto Alimentos 2,Alimentos,Quito,Vendedor 8,Bodega Principal,40.8,35.22,5.58,13.69%
2027-08-23,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Norte,101.52,84.26,17.26,17%
2027-08-23,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Norte,71.72,65.74,5.98,8.34%
2027-08-23,Producto Alimentos 4,Alimentos,Quito,Vendedor 2,Bodega Principal,22.74,15.23,7.51,33.01%
2027-08-24,Producto Bebidas 5,Bebidas,Manta,Vendedor 1,Bodega Norte,15.68,11.74,3.94,25.15%
2027-08-24,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 2,Bodega Sur,139.14,140.27,1.13,0.81%
2027-08-24,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 3,Bodega Norte,62.16,72.09,9.93,15.98%
2027-08-24,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 1,Bodega Principal,25.51,34.76,9.25,36.27%
2027-08-24,Producto Cuidado Personal 2,Cuidado Personal,Ambato,Vendedor 3,Bodega Norte,259.44,265.3,5.86,2.26%
2027-08-24,Producto Bebidas 1,Bebidas,Quito,Vendedor 5,Bodega Sur,25.99,26.03,0.04,0.17%
2027-08-24,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,7.37,18.53,11.16,151.44%
2027-08-24,Producto Alimentos 6,Alimentos,Manta,Vendedor 4,Bodega Sur,103.7,121.41,17.71,17.08%
2027-08-25,Producto Limpieza 1,Limpieza,Quito,Vendedor 3,Bodega Principal,191.52,177.34,14.18,7.41%
2027-08-25,Producto Electrodomésticos 4,Electrodomésticos,Quito,Vendedor 7,Bodega Sur,1857.06,2001.69,144.63,7.79%
2027-08-25,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,57.95,69.4,11.45,19.76%
2027-08-25,Producto Alimentos 3,Alimentos,Quito,Vendedor 8,Bodega Norte,71.38,67.88,3.5,4.9%
2027-08-25,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,43.36,40.82,2.54,5.87%
2027-08-25,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 4,Bodega Norte,120.82,131.97,11.15,9.23%
2027-08-25,Producto Electrodomésticos 5,Electrodomésticos,Cuenca,Vendedor 1,Bodega Principal,1446.45,1598.45,152,10.51%
2027-08-25,Producto Alimentos 4,Alimentos,Quito,Vendedor 3,Bodega Norte,10.11,0.4,9.71,96.05%
2027-08-25,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 8,Bodega Principal,73.8,90.64,16.84,22.82%
2027-08-26,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,75.09,81.33,6.24,8.31%
2027-08-26,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,54.9,72.17,17.27,31.45%
2027-08-26,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,26.6,16.94,9.66,36.3%
2027-08-26,Producto Alimentos 1,Alimentos,Quito,Vendedor 5,Bodega Norte,6.52,-7.85,14.37,220.41%
2027-08-26,Producto Bebidas 1,Bebidas,Quito,Vendedor 1,Bodega Norte,1.39,-21.8,23.19,1668.33%
2027-08-26,Producto Bebidas 5,Bebidas,Manta,Vendedor 4,Bodega Norte,27.44,16.09,11.35,41.35%
2027-08-27,Producto Alimentos 3,Alimentos,Manta,Vendedor 2,Bodega Sur,17.78,14.2,3.58,20.14%
2027-08-27,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,1.05,-5.68,6.73,641.1%
2027-08-27,Producto Bebidas 2,Bebidas,Ambato,Vendedor 8,Bodega Principal,36.29,16.04,20.25,55.81%
2027-08-27,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,46.46,41.78,4.68,10.08%
2027-08-27,Producto Alimentos 6,Alimentos,Quito,Vendedor 2,Bodega Principal,62.22,62.98,0.76,1.22%
2027-08-27,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Norte,42.86,56.14,13.28,30.99%
2027-08-27,Producto Bebidas 1,Bebidas,Manta,Vendedor 3,Bodega Norte,6.25,4.72,1.53,24.41%
2027-08-27,Producto Electrodomésticos 3,Electrodomésticos,Quito,Vendedor 8,Bodega Sur,1222.13,1196.66,25.47,2.08%
2027-08-28,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 3,Bodega Sur,33.72,48.47,14.75,43.74%
2027-08-28,Producto Limpieza 6,Limpieza,Cuenca,Vendedor 5,Bodega Norte,49.76,67.75,17.99,36.14%
2027-08-28,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 8,Bodega Norte,19.46,20.49,1.03,5.3%
2027-08-28,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,23.18,49.28,26.1,112.58%
2027-08-28,Producto Alimentos 2,Alimentos,Manta,Vendedor 8,Bodega Sur,57.8,47.09,10.71,18.53%
2027-08-28,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Principal,8.34,-0.87,9.21,110.46%
2027-08-28,Producto Limpieza 2,Limpieza,Manta,Vendedor 7,Bodega Norte,59.13,57.17,1.96,3.32%
2027-08-29,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,24.14,-1.93,26.07,108%
2027-08-29,Producto Alimentos 2,Alimentos,Ambato,Vendedor 7,Bodega Sur,29.07,23.4,5.67,19.49%
2027-08-29,Producto Alimentos 2,Alimentos,Manta,Vendedor 7,Bodega Norte,3.06,-0.7,3.76,123%
2027-08-29,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Sur,248.16,260.95,12.79,5.16%
2027-08-29,Producto Alimentos 2,Alimentos,Quito,Vendedor 2,Bodega Principal,83.98,68.69,15.29,18.2%
2027-08-29,Producto Alimentos 1,Alimentos,Ambato,Vendedor 4,Bodega Sur,3.1,-9.13,12.23,394.48%
2027-08-29,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,2.78,-29.07,31.85,1145.77%
2027-08-29,Producto Alimentos 6,Alimentos,Manta,Vendedor 1,Bodega Principal,57.03,62.08,5.05,8.86%
2027-08-29,Producto Bebidas 1,Bebidas,Manta,Vendedor 3,Bodega Sur,2.36,-22.79,25.15,1065.61%
2027-08-29,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 7,Bodega Principal,34.52,21.58,12.94,37.48%
2027-08-29,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 1,Bodega Sur,19.46,28.39,8.93,45.9%
2027-08-30,Producto Alimentos 6,Alimentos,Quito,Vendedor 5,Bodega Sur,65.88,60.65,5.23,7.93%
2027-08-30,Producto Alimentos 2,Alimentos,Quito,Vendedor 3,Bodega Principal,61.2,63.93,2.73,4.47%
2027-08-30,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 2,Bodega Norte,61.94,60.38,1.56,2.52%
2027-08-30,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 8,Bodega Principal,57.96,53.17,4.79,8.27%
2027-08-30,Producto Bebidas 2,Bebidas,Manta,Vendedor 2,Bodega Norte,10.08,-21.19,31.27,310.19%
2027-08-30,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 7,Bodega Norte,10.88,15.59,4.71,43.24%
2027-08-30,Producto Limpieza 3,Limpieza,Quito,Vendedor 8,Bodega Principal,31.37,36.17,4.8,15.3%
2027-08-30,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Sur,22.61,23.37,0.76,3.37%
2027-08-30,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,35.57,24.15,11.42,32.11%
2027-08-31,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 2,Bodega Norte,32.3,32.77,0.47,1.46%
2027-08-31,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,23.6,27.64,4.04,17.14%
2027-08-31,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,21.28,5.12,16.16,75.94%
2027-08-31,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,24.99,41.61,16.62,66.5%
2027-08-31,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Principal,39.69,43.47,3.78,9.51%
2027-08-31,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 1,Bodega Norte,101.75,148.52,46.77,45.96%
2027-09-01,Producto Bebidas 1,Bebidas,Quito,Vendedor 8,Bodega Principal,3.96,-30.82,34.78,878.35%
2027-09-01,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,21.28,13.88,7.4,34.79%
2027-09-01,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 6,Bodega Norte,6.95,-31.58,38.53,554.41%
2027-09-01,Producto Limpieza 6,Limpieza,Cuenca,Vendedor 4,Bodega Norte,24.88,38.75,13.87,55.75%
2027-09-01,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,33.66,27.69,5.97,17.73%
2027-09-01,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,60.39,72.16,11.77,19.5%
2027-09-01,Producto Bebidas 5,Bebidas,Manta,Vendedor 6,Bodega Norte,2.45,-57.31,59.76,2439.33%
2027-09-02,Producto Bebidas 1,Bebidas,Quito,Vendedor 1,Bodega Sur,16.68,-0.8,17.48,104.82%
2027-09-02,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,48.9,42.93,5.97,12.21%
2027-09-02,Producto Limpieza 3,Limpieza,Manta,Vendedor 4,Bodega Sur,6.64,29.76,23.12,348.23%
2027-09-02,Producto Bebidas 6,Bebidas,Quito,Vendedor 5,Bodega Sur,4.45,-33.23,37.68,846.74%
2027-09-02,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Principal,19.38,14.29,5.09,26.26%
2027-09-02,Producto Bebidas 6,Bebidas,Manta,Vendedor 5,Bodega Principal,15.91,-2.73,18.64,117.13%
2027-09-02,Producto Alimentos 1,Alimentos,Quito,Vendedor 1,Bodega Norte,52.81,45.04,7.77,14.7%
2027-09-02,Producto Alimentos 5,Alimentos,Manta,Vendedor 8,Bodega Norte,63.9,69.49,5.59,8.74%
2027-09-02,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,35.28,22.2,13.08,37.07%
2027-09-03,Producto Alimentos 4,Alimentos,Quito,Vendedor 4,Bodega Norte,32.85,33.61,0.76,2.32%
2027-09-03,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 6,Bodega Principal,14.98,23.24,8.26,55.16%
2027-09-03,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 1,Bodega Sur,98.82,112.01,13.19,13.35%
2027-09-03,Producto Bebidas 2,Bebidas,Manta,Vendedor 4,Bodega Norte,47.88,54.3,6.42,13.41%
2027-09-03,Producto Alimentos 6,Alimentos,Quito,Vendedor 1,Bodega Norte,79.3,86.91,7.61,9.6%
2027-09-04,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 5,Bodega Sur,23.47,27.31,3.84,16.35%
2027-09-04,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 4,Bodega Sur,108.63,127.75,19.12,17.61%
2027-09-04,Producto Bebidas 6,Bebidas,Cuenca,Vendedor 1,Bodega Norte,8.19,-7.48,15.67,191.29%
