sale_date,product_name,category_name,zone_name,salesman_name,warehouse_name,real_sales,predicted_sales,difference,percentage_error
2025-07-09,Producto Electrodomésticos 3,Electrodomésticos,Quito,Vendedor 5,Bodega Sur,1437.8,1414.86,22.94,1.6%
2025-07-09,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,19.89,20.51,0.62,3.12%
2025-07-09,Producto Bebidas 2,Bebidas,Quito,Vendedor 1,Bodega Principal,30.24,30.52,0.28,0.91%
2025-07-09,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,12.64,12.94,0.3,2.41%
2025-07-09,Producto Limpieza 3,Limpieza,Manta,Vendedor 5,Bodega Principal,29.52,29.11,0.41,1.41%
2025-07-09,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,4.68,4.47,0.21,4.46%
2025-07-10,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,6.25,6.45,0.2,3.21%
2025-07-10,Producto Bebidas 2,Bebidas,Manta,Vendedor 5,Bodega Norte,12.6,12.8,0.2,1.58%
2025-07-10,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 7,Bodega Principal,11.25,11.21,0.04,0.32%
2025-07-10,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,52.65,50.08,2.57,4.88%
2025-07-10,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 7,Bodega Sur,146.64,149.01,2.37,1.61%
2025-07-10,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,26.08,26.48,0.4,1.54%
2025-07-11,Producto Limpieza 6,Limpieza,Quito,Vendedor 1,Bodega Principal,123.16,119.97,3.19,2.59%
2025-07-11,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,34,32.31,1.69,4.97%
2025-07-11,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 2,Bodega Principal,37.49,36.35,1.14,3.03%
2025-07-11,Producto Electrodomésticos 4,Electrodomésticos,Quito,Vendedor 2,Bodega Principal,1578.5,1654.53,76.03,4.82%
2025-07-11,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 5,Bodega Principal,21.95,22.01,0.06,0.28%
2025-07-11,Producto Cuidado Personal 6,Cuidado Personal,Quito,Vendedor 1,Bodega Principal,8.91,9.1,0.19,2.17%
2025-07-11,Producto Alimentos 1,Alimentos,Manta,Vendedor 4,Bodega Norte,2.77,2.71,0.06,2.14%
2025-07-11,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,23.19,24.1,0.91,3.94%
2025-07-12,Producto Limpieza 4,Limpieza,Cuenca,Vendedor 7,Bodega Sur,202.54,195.18,7.36,3.63%
2025-07-12,Producto Electrodomésticos 5,Electrodomésticos,Guayaquil,Vendedor 7,Bodega Principal,1446.45,1388.84,57.6,3.98%
2025-07-12,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,44.2,43.83,0.37,0.83%
2025-07-12,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 8,Bodega Sur,14.69,15.12,0.43,2.91%
2025-07-12,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,6.1,6.29,0.19,3.04%
2025-07-12,Producto Bebidas 6,Bebidas,Quito,Vendedor 6,Bodega Principal,18.95,18.53,0.42,2.22%
2025-07-12,Producto Alimentos 5,Alimentos,Quito,Vendedor 1,Bodega Norte,89.46,88.59,0.87,0.97%
2025-07-12,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,49.7,48.66,1.04,2.08%
2025-07-13,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,8.57,8.46,0.11,1.23%
2025-07-13,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 1,Bodega Sur,207.12,213.73,6.61,3.19%
2025-07-13,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Principal,226.9,234.48,7.58,3.34%
2025-07-13,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 4,Bodega Principal,26.08,26.43,0.35,1.35%
2025-07-13,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,25.74,26.75,1.01,3.93%
2025-07-13,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 1,Bodega Sur,221.36,230.41,9.05,4.09%
2025-07-14,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,42.56,43.93,1.37,3.22%
2025-07-14,Producto Bebidas 1,Bebidas,Quito,Vendedor 8,Bodega Norte,19.46,20.2,0.74,3.78%
2025-07-14,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 1,Bodega Principal,7.54,7.56,0.02,0.3%
2025-07-14,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Principal,51,51.93,0.93,1.83%
2025-07-14,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 7,Bodega Norte,47.23,44.89,2.34,4.95%
2025-07-14,Producto Cuidado Personal 4,Cuidado Personal,Quito,Vendedor 1,Bodega Sur,6.45,6.75,0.3,4.66%
2025-07-14,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,50.54,51.36,0.82,1.61%
2025-07-14,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Norte,151.47,150.6,0.87,0.58%
2025-07-14,Producto Limpieza 1,Limpieza,Manta,Vendedor 4,Bodega Norte,204.69,204.61,0.08,0.04%
2025-07-14,Producto Alimentos 5,Alimentos,Quito,Vendedor 1,Bodega Norte,21.3,22.12,0.82,3.84%
2025-07-14,Producto Alimentos 4,Alimentos,Manta,Vendedor 4,Bodega Sur,25.54,25.34,0.2,0.77%
2025-07-15,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Sur,67.68,66.29,1.39,2.06%
2025-07-15,Producto Limpieza 3,Limpieza,Quito,Vendedor 7,Bodega Sur,59.04,56.94,2.1,3.56%
2025-07-15,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 7,Bodega Norte,82.96,79.71,3.25,3.92%
2025-07-15,Producto Alimentos 1,Alimentos,Manta,Vendedor 8,Bodega Norte,26.08,27.07,0.99,3.8%
2025-07-16,Producto Alimentos 6,Alimentos,Quito,Vendedor 7,Bodega Norte,49.41,48.98,0.43,0.88%
2025-07-16,Producto Cuidado Personal 6,Cuidado Personal,Cuenca,Vendedor 5,Bodega Norte,124.74,120.56,4.18,3.35%
2025-07-16,Producto Bebidas 6,Bebidas,Quito,Vendedor 7,Bodega Sur,16.38,16.56,0.18,1.09%
2025-07-16,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 1,Bodega Norte,17.26,17.7,0.44,2.54%
2025-07-16,Producto Electrodomésticos 2,Electrodomésticos,Guayaquil,Vendedor 1,Bodega Norte,3074.94,3059.38,15.56,0.51%
2025-07-16,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 2,Bodega Norte,56.46,54.84,1.62,2.87%
2025-07-16,Producto Limpieza 5,Limpieza,Ambato,Vendedor 3,Bodega Sur,6.9,6.92,0.02,0.35%
2025-07-16,Producto Limpieza 5,Limpieza,Quito,Vendedor 7,Bodega Norte,163.97,161.07,2.9,1.77%
2025-07-16,Producto Alimentos 2,Alimentos,Quito,Vendedor 5,Bodega Sur,35.53,35.4,0.13,0.36%
2025-07-16,Producto Limpieza 3,Limpieza,Quito,Vendedor 6,Bodega Sur,125.46,123.07,2.39,1.9%
2025-07-16,Producto Electrodomésticos 4,Electrodomésticos,Cuenca,Vendedor 7,Bodega Principal,1052.33,1082.82,30.49,2.9%
2025-07-17,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,3.51,3.38,0.13,3.76%
2025-07-17,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 4,Bodega Principal,23.46,23.17,0.29,1.25%
2025-07-17,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,38.14,37.96,0.18,0.48%
2025-07-17,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Sur,103.21,101.3,1.91,1.85%
2025-07-17,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Norte,61.11,59.66,1.45,2.37%
2025-07-17,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,57.8,59.39,1.59,2.76%
2025-07-17,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 2,Bodega Sur,35.91,35.1,0.81,2.25%
2025-07-17,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 7,Bodega Principal,103.56,99.82,3.74,3.61%
2025-07-18,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 1,Bodega Norte,100.37,96.19,4.18,4.17%
2025-07-18,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,16.8,17.19,0.39,2.33%
2025-07-18,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 3,Bodega Norte,6.74,6.46,0.28,4.22%
2025-07-18,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 1,Bodega Principal,18.9,19.22,0.32,1.68%
2025-07-18,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 5,Bodega Norte,19.32,18.52,0.8,4.14%
2025-07-19,Producto Bebidas 2,Bebidas,Quito,Vendedor 2,Bodega Sur,45.36,47.51,2.15,4.74%
2025-07-19,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Sur,115.83,114.43,1.4,1.21%
2025-07-19,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 6,Bodega Sur,348.02,337.83,10.19,2.93%
2025-07-19,Producto Alimentos 1,Alimentos,Quito,Vendedor 2,Bodega Principal,61.61,58.6,3.01,4.88%
2025-07-20,Producto Bebidas 1,Bebidas,Ambato,Vendedor 3,Bodega Norte,26.69,25.53,1.16,4.35%
2025-07-20,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 6,Bodega Norte,43.91,43.49,0.42,0.96%
2025-07-20,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 2,Bodega Norte,51.78,50.93,0.85,1.64%
2025-07-20,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,82.96,85.98,3.02,3.64%
2025-07-20,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 6,Bodega Principal,10.08,9.81,0.27,2.7%
2025-07-20,Producto Alimentos 5,Alimentos,Quito,Vendedor 3,Bodega Sur,175.01,176.55,1.54,0.88%
2025-07-20,Producto Limpieza 3,Limpieza,Quito,Vendedor 8,Bodega Sur,73.8,74.04,0.24,0.33%
2025-07-20,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 5,Bodega Norte,75.33,78.37,3.04,4.04%
2025-07-21,Producto Cuidado Personal 6,Cuidado Personal,Quito,Vendedor 7,Bodega Principal,118.5,113.94,4.56,3.85%
2025-07-21,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Sur,50.79,51.32,0.53,1.04%
2025-07-21,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,79.78,76.64,3.14,3.93%
2025-07-22,Producto Bebidas 2,Bebidas,Ambato,Vendedor 5,Bodega Norte,42.84,44.41,1.57,3.68%
2025-07-22,Producto Bebidas 2,Bebidas,Quito,Vendedor 8,Bodega Principal,42.84,44.06,1.22,2.85%
2025-07-22,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Principal,40.8,41.46,0.66,1.61%
2025-07-22,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 1,Bodega Norte,12.6,12.85,0.25,1.95%
2025-07-22,Producto Alimentos 2,Alimentos,Manta,Vendedor 6,Bodega Sur,16.32,16.25,0.07,0.45%
2025-07-23,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 3,Bodega Norte,37.8,38.43,0.63,1.67%
2025-07-23,Producto Limpieza 3,Limpieza,Cuenca,Vendedor 4,Bodega Norte,112.91,112.93,0.02,0.02%
2025-07-23,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 2,Bodega Sur,49.47,48.03,1.44,2.92%
2025-07-24,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 6,Bodega Norte,107.92,111.51,3.59,3.33%
2025-07-24,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 1,Bodega Principal,5.25,5.48,0.23,4.32%
2025-07-24,Producto Alimentos 5,Alimentos,Manta,Vendedor 4,Bodega Norte,21.3,21.01,0.29,1.37%
2025-07-24,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 7,Bodega Sur,57.8,55.31,2.49,4.31%
2025-07-24,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 6,Bodega Sur,120.7,119.84,0.86,0.72%
2025-07-24,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 8,Bodega Sur,33.52,34.33,0.81,2.42%
2025-07-25,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 7,Bodega Norte,161.72,168.87,7.15,4.42%
2025-07-25,Producto Bebidas 6,Bebidas,Quito,Vendedor 3,Bodega Norte,11.7,11.63,0.07,0.57%
2025-07-26,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 3,Bodega Sur,16.38,16.04,0.34,2.07%
2025-07-26,Producto Bebidas 1,Bebidas,Manta,Vendedor 8,Bodega Norte,9.45,9.42,0.03,0.31%
2025-07-26,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,10.88,10.34,0.54,4.98%
2025-07-26,Producto Bebidas 4,Bebidas,Quito,Vendedor 7,Bodega Norte,17.94,18.1,0.16,0.88%
2025-07-26,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 8,Bodega Norte,28.15,28.14,0.01,0.02%
2025-07-26,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 4,Bodega Norte,12.07,11.59,0.48,3.95%
2025-07-26,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,18.77,19.59,0.82,4.36%
2025-07-27,Producto Limpieza 6,Limpieza,Quito,Vendedor 8,Bodega Principal,63.44,60.87,2.57,4.05%
2025-07-27,Producto Alimentos 5,Alimentos,Quito,Vendedor 7,Bodega Norte,78.1,74.63,3.47,4.44%
2025-07-27,Producto Bebidas 4,Bebidas,Cuenca,Vendedor 1,Bodega Principal,38.02,39.26,1.24,3.25%
2025-07-27,Producto Alimentos 1,Alimentos,Quito,Vendedor 5,Bodega Principal,26.08,25.63,0.45,1.72%
2025-07-27,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,48.8,49.11,0.31,0.64%
2025-07-27,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 6,Bodega Norte,195.6,193.6,2,1.02%
2025-07-27,Producto Alimentos 4,Alimentos,Quito,Vendedor 8,Bodega Principal,69.16,68.7,0.46,0.67%
2025-07-27,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 5,Bodega Norte,5,4.98,0.02,0.39%
2025-07-28,Producto Bebidas 1,Bebidas,Quito,Vendedor 3,Bodega Principal,26.41,26.42,0.01,0.03%
2025-07-28,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,54.91,52.8,2.11,3.85%
2025-07-28,Producto Limpieza 5,Limpieza,Cuenca,Vendedor 7,Bodega Norte,43.15,43.71,0.56,1.29%
2025-07-28,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Sur,61.2,59.88,1.32,2.16%
2025-07-28,Producto Alimentos 6,Alimentos,Quito,Vendedor 6,Bodega Principal,73.2,72.34,0.86,1.17%
2025-07-29,Producto Bebidas 2,Bebidas,Quito,Vendedor 5,Bodega Principal,22.18,22.89,0.71,3.19%
2025-07-29,Producto Cuidado Personal 3,Cuidado Personal,Cuenca,Vendedor 8,Bodega Principal,307.08,305.87,1.21,0.39%
2025-07-29,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 1,Bodega Principal,83.48,83.35,0.13,0.16%
2025-07-29,Producto Bebidas 1,Bebidas,Manta,Vendedor 2,Bodega Sur,13.2,13.63,0.43,3.28%
2025-07-29,Producto Limpieza 1,Limpieza,Guayaquil,Vendedor 1,Bodega Principal,47.88,47.83,0.05,0.11%
2025-07-29,Producto Alimentos 2,Alimentos,Ambato,Vendedor 7,Bodega Norte,24.48,23.92,0.56,2.29%
2025-07-30,Producto Alimentos 5,Alimentos,Quito,Vendedor 8,Bodega Sur,121.41,118.5,2.91,2.4%
2025-07-30,Producto Alimentos 4,Alimentos,Quito,Vendedor 5,Bodega Principal,40.43,40.5,0.07,0.17%
2025-07-30,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 1,Bodega Principal,11.55,11.31,0.24,2.07%
2025-07-30,Producto Bebidas 1,Bebidas,Quito,Vendedor 6,Bodega Sur,13,13.16,0.16,1.2%
2025-07-30,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,35.5,36.44,0.94,2.65%
2025-07-30,Producto Limpieza 2,Limpieza,Guayaquil,Vendedor 1,Bodega Principal,29.37,28.92,0.45,1.53%
2025-07-30,Producto Alimentos 5,Alimentos,Quito,Vendedor 3,Bodega Norte,35.5,34.81,0.69,1.93%
2025-07-31,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 4,Bodega Principal,20.4,21.13,0.73,3.6%
2025-07-31,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Norte,152.29,157.15,4.86,3.19%
2025-07-31,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,9.45,9.71,0.26,2.7%
2025-07-31,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,17.01,17.55,0.54,3.16%
2025-07-31,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 4,Bodega Norte,21.06,20.6,0.46,2.21%
2025-07-31,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 4,Bodega Principal,10.94,10.9,0.04,0.33%
2025-07-31,Producto Bebidas 5,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,37.49,37.66,0.17,0.46%
2025-07-31,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 8,Bodega Sur,1437.8,1456.62,18.82,1.31%
2025-07-31,Producto Limpieza 3,Limpieza,Quito,Vendedor 3,Bodega Norte,125.46,127.66,2.2,1.75%
2025-08-01,Producto Alimentos 1,Alimentos,Ambato,Vendedor 5,Bodega Norte,13.04,13.23,0.19,1.49%
2025-08-01,Producto Limpieza 5,Limpieza,Quito,Vendedor 2,Bodega Norte,48.33,50.27,1.94,4%
2025-08-01,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,156.2,152.07,4.13,2.64%
2025-08-01,Producto Alimentos 2,Alimentos,Quito,Vendedor 6,Bodega Sur,35.36,34.23,1.13,3.19%
2025-08-01,Producto Limpieza 3,Limpieza,Guayaquil,Vendedor 7,Bodega Principal,12.55,12.99,0.44,3.49%
2025-08-01,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 3,Bodega Principal,6.22,6.2,0.02,0.28%
2025-08-02,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,18.14,18.12,0.02,0.14%
2025-08-02,Producto Limpieza 6,Limpieza,Cuenca,Vendedor 5,Bodega Principal,79.62,76.09,3.53,4.43%
2025-08-02,Producto Limpieza 5,Limpieza,Manta,Vendedor 5,Bodega Principal,54.37,53.45,0.92,1.69%
2025-08-02,Producto Limpieza 2,Limpieza,Manta,Vendedor 5,Bodega Principal,139.14,137.04,2.1,1.51%
2025-08-02,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 3,Bodega Sur,32.13,31.97,0.16,0.5%
2025-08-02,Producto Alimentos 2,Alimentos,Quito,Vendedor 2,Bodega Sur,29.92,30.12,0.2,0.66%
2025-08-02,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 8,Bodega Principal,10.72,10.24,0.48,4.47%
2025-08-03,Producto Bebidas 1,Bebidas,Quito,Vendedor 2,Bodega Principal,16.26,16.69,0.43,2.66%
2025-08-03,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 5,Bodega Principal,29.4,28.21,1.19,4.05%
2025-08-03,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,74.8,76.2,1.4,1.88%
2025-08-03,Producto Bebidas 6,Bebidas,Quito,Vendedor 4,Bodega Sur,21.88,21.52,0.36,1.66%
2025-08-03,Producto Alimentos 3,Alimentos,Cuenca,Vendedor 7,Bodega Principal,123.5,121.18,2.32,1.88%
2025-08-03,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,27.2,27.03,0.17,0.63%
2025-08-03,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Principal,27.16,28.16,1,3.67%
2025-08-03,Producto Bebidas 5,Bebidas,Cuenca,Vendedor 3,Bodega Sur,11.03,11.04,0.01,0.06%
2025-08-04,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 6,Bodega Principal,13.6,13.76,0.16,1.21%
2025-08-04,Producto Cuidado Personal 6,Cuidado Personal,Manta,Vendedor 3,Bodega Sur,42.32,41.89,0.43,1%
2025-08-04,Producto Bebidas 5,Bebidas,Quito,Vendedor 8,Bodega Norte,29.4,27.96,1.44,4.91%
2025-08-04,Producto Electrodomésticos 6,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Sur,836.99,829.71,7.28,0.87%
2025-08-04,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,27.6,26.72,0.88,3.17%
2025-08-04,Producto Alimentos 4,Alimentos,Quito,Vendedor 7,Bodega Sur,39.9,39.84,0.06,0.14%
2025-08-04,Producto Alimentos 1,Alimentos,Quito,Vendedor 4,Bodega Sur,9.29,8.94,0.35,3.74%
2025-08-04,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 5,Bodega Sur,40.8,40.96,0.16,0.39%
2025-08-04,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,157.92,156.47,1.45,0.92%
2025-08-04,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 7,Bodega Principal,21.68,22.15,0.47,2.17%
2025-08-05,Producto Alimentos 2,Alimentos,Quito,Vendedor 4,Bodega Sur,27.2,26.71,0.49,1.79%
2025-08-05,Producto Limpieza 4,Limpieza,Quito,Vendedor 6,Bodega Principal,62.16,62.7,0.54,0.87%
2025-08-05,Producto Electrodomésticos 5,Electrodomésticos,Manta,Vendedor 6,Bodega Sur,1740.56,1794.51,53.95,3.1%
2025-08-05,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 8,Bodega Sur,47.11,45.56,1.55,3.28%
2025-08-05,Producto Alimentos 2,Alimentos,Quito,Vendedor 1,Bodega Sur,68,67.29,0.71,1.04%
2025-08-05,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 7,Bodega Norte,4.2,4.17,0.03,0.76%
2025-08-06,Producto Alimentos 5,Alimentos,Manta,Vendedor 2,Bodega Principal,92.3,89.61,2.69,2.91%
2025-08-06,Producto Cuidado Personal 4,Cuidado Personal,Cuenca,Vendedor 2,Bodega Norte,24.44,23.82,0.62,2.52%
2025-08-06,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,8.34,8.17,0.17,2.03%
2025-08-06,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,13.6,13.67,0.07,0.5%
2025-08-06,Producto Bebidas 1,Bebidas,Quito,Vendedor 6,Bodega Sur,15.29,14.74,0.55,3.57%
2025-08-06,Producto Bebidas 3,Bebidas,Quito,Vendedor 2,Bodega Sur,13.65,14.23,0.58,4.26%
2025-08-07,Producto Limpieza 6,Limpieza,Quito,Vendedor 7,Bodega Sur,19.9,20.68,0.78,3.91%
2025-08-07,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 7,Bodega Norte,169.74,170.65,0.91,0.53%
2025-08-07,Producto Alimentos 3,Alimentos,Quito,Vendedor 4,Bodega Norte,44.46,43.64,0.82,1.84%
2025-08-07,Producto Limpieza 4,Limpieza,Quito,Vendedor 2,Bodega Sur,134.68,139.63,4.95,3.68%
2025-08-07,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,18.9,18.61,0.29,1.52%
2025-08-07,Producto Alimentos 6,Alimentos,Quito,Vendedor 2,Bodega Norte,6.1,5.84,0.26,4.2%
2025-08-07,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Norte,29.16,27.87,1.29,4.43%
2025-08-08,Producto Limpieza 5,Limpieza,Quito,Vendedor 8,Bodega Norte,154.05,148.87,5.18,3.36%
2025-08-08,Producto Alimentos 2,Alimentos,Quito,Vendedor 4,Bodega Sur,67.83,66.94,0.89,1.32%
2025-08-09,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,6.32,6.54,0.22,3.48%
2025-08-09,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 7,Bodega Sur,138.32,134.58,3.74,2.7%
2025-08-09,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 8,Bodega Principal,51.12,50.38,0.74,1.45%
2025-08-09,Producto Limpieza 1,Limpieza,Quito,Vendedor 1,Bodega Principal,155.61,157.47,1.86,1.19%
2025-08-09,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Sur,162.96,170.92,7.96,4.89%
2025-08-10,Producto Electrodomésticos 3,Electrodomésticos,Guayaquil,Vendedor 4,Bodega Principal,1314.56,1262.47,52.09,3.96%
2025-08-10,Producto Bebidas 5,Bebidas,Quito,Vendedor 3,Bodega Sur,22.91,22.05,0.86,3.75%
2025-08-10,Producto Bebidas 4,Bebidas,Quito,Vendedor 8,Bodega Norte,3.52,3.67,0.15,4.12%
2025-08-10,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 5,Bodega Sur,128.1,130.75,2.65,2.07%
2025-08-10,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,17.85,17.35,0.5,2.78%
2025-08-11,Producto Bebidas 1,Bebidas,Cuenca,Vendedor 1,Bodega Sur,10.56,10.49,0.07,0.65%
2025-08-11,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,12.6,12.78,0.18,1.44%
2025-08-11,Producto Limpieza 4,Limpieza,Quito,Vendedor 2,Bodega Norte,105.67,107.22,1.55,1.46%
2025-08-11,Producto Alimentos 3,Alimentos,Ambato,Vendedor 4,Bodega Principal,24.7,25.65,0.95,3.84%
2025-08-12,Producto Cuidado Personal 3,Cuidado Personal,Ambato,Vendedor 5,Bodega Sur,191.07,191.82,0.75,0.39%
2025-08-12,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,12.87,13.46,0.59,4.61%
2025-08-12,Producto Electrodomésticos 2,Electrodomésticos,Quito,Vendedor 5,Bodega Principal,871.23,844.67,26.56,3.05%
2025-08-12,Producto Limpieza 4,Limpieza,Guayaquil,Vendedor 7,Bodega Principal,145.04,147.93,2.89,1.99%
2025-08-12,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 7,Bodega Sur,12.42,12.48,0.06,0.51%
2025-08-12,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 2,Bodega Norte,50.39,52.5,2.11,4.18%
2025-08-12,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 4,Bodega Principal,97.6,99.98,2.38,2.44%
